DateTime_UTC,refpress,reftemp,flow1,flow2,flowC,Tcntrl,Tsupply,T_LED,STinst,STcnt,STdet,STled,STvalv,tpcnt,BB,NWv,ref_1,sens1_1,sens2_1,EBC1_1,EBC2_1,EBC_1,k_1,abs_1,att1_1,att2_1,ref_2,sens1_2,sens2_2,EBC1_2,EBC2_2,EBC_2,k_2,abs_2,att1_2,att2_2,ref_3,sens1_3,sens2_3,EBC1_3,EBC2_3,EBC_3,k_3,abs_3,att1_3,att2_3,ref_4,sens1_4,sens2_4,EBC1_4,EBC2_4,EBC_4,k_4,abs_4,att1_4,att2_4,ref_5,sens1_5,sens2_5,EBC1_5,EBC2_5,EBC_5,k_5,abs_5,att1_5,att2_5,ref_6,sens1_6,sens2_6,EBC1_6,EBC2_6,EBC_6,k_6,abs_6,att1_6,att2_6,ref_7,sens1_7,sens2_7,EBC1_7,EBC2_7,EBC_7,k_7,abs_7,att1_7,att2_7,numflag
2017-01-01 00:00:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,54.1,7.0,919826.0,272883.0,462995.0,1.999,3.299,3.162,0.00457,22.92283995,121.514138983,68.6468266829,919342.0,437352.0,556248.0,1.571,2.226,2.077,0.00558,11.85333515,74.291983391,50.2443958793,923218.0,472619.0,588075.0,1.454,1.975,1.796,0.00531,9.2627802,66.9575825888,45.1010902179,920114.0,509884.0,608950.0,1.392,1.893,1.654,0.00537,7.5176781,59.0314326543,41.2761412877,922184.0,588970.0,683498.0,1.314,1.66,1.5,0.00504,6.0935625,44.8369521238,29.9521039762,870690.0,708587.0,771717.0,1.223,1.593,1.294,0.00329,3.94634415,20.6013154528,12.066809825,870128.0,687256.0,730079.0,1.277,1.604,1.339,0.00292,3.778758425,23.5933469809,17.5487579798,0
2017-01-01 00:01:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,38.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,61.5,7.0,919916.0,272143.0,462493.0,2.059,3.336,3.263,0.00457,23.655036925,121.795469809,68.7650939824,919498.0,436672.0,555997.0,1.604,2.225,2.124,0.00559,12.1215618,74.4645527754,50.3064970394,923307.0,471986.0,587830.0,1.478,2.034,1.827,0.00532,9.42266115,67.1012466122,45.1523999801,920309.0,509373.0,608823.0,1.418,1.892,1.687,0.00539,7.66766805,59.152892561,41.3181898145,922348.0,588482.0,683385.0,1.315,1.727,1.502,0.00506,6.10168725,44.9376252695,29.9864202329,870779.0,708157.0,771626.0,1.234,1.476,1.306,0.0033,3.98294085,20.6722392791,12.0888236634,870243.0,686892.0,730021.0,1.244,1.533,1.305,0.00294,3.682807875,23.6595408369,17.5699182142,0
2017-01-01 00:02:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.1,7.0,919832.0,271381.0,461915.0,1.985,3.27,3.154,0.00457,22.86484415,122.066730709,68.8810153202,919387.0,435867.0,555562.0,1.603,2.372,2.126,0.0056,12.1329757,74.6369992674,50.3726929603,923222.0,471275.0,587468.0,1.456,2.077,1.803,0.00534,9.29888235,67.2427937873,45.2047949176,920149.0,508687.0,608473.0,1.37,1.805,1.632,0.0054,7.4176848,59.2702717286,41.3583073413,922253.0,587824.0,683070.0,1.326,1.802,1.518,0.00509,6.16668525,45.039200602,30.0222246047,870696.0,707589.0,771365.0,1.23,1.629,1.303,0.00335,3.973791675,20.742947516,12.1131219125,870152.0,686373.0,729787.0,1.224,1.565,1.285,0.00299,3.626366375,23.7246697296,17.5915198288,0
2017-01-01 00:03:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,56.0,7.0,919857.0,270652.0,461401.0,1.988,3.22,3.166,0.00458,22.95183785,122.338436035,68.9950710125,919450.0,435170.0,555266.0,1.551,2.157,2.061,0.0056,11.76202395,74.8038905845,50.4328386979,923282.0,470629.0,587221.0,1.478,1.927,1.832,0.00534,9.4484484,67.3864615446,45.2533473696,920254.0,508128.0,608276.0,1.416,1.972,1.69,0.00542,7.6813035,59.3916334551,41.4020992563,922333.0,587281.0,682897.0,1.32,1.713,1.513,0.00511,6.146373375,45.140291915,30.0562286789,870745.0,707139.0,771237.0,1.204,1.491,1.277,0.00338,3.894498825,20.8121915106,12.1353447729,870215.0,685967.0,729681.0,1.248,1.579,1.312,0.00304,3.7025624,23.7910785942,17.613285522,0
2017-01-01 00:04:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.1,7.0,919863.0,269918.0,460885.0,1.992,3.178,3.179,0.00458,23.046081025,122.610653674,69.1076191735,919481.0,434434.0,554931.0,1.605,2.285,2.135,0.00561,12.18433825,74.9765345993,50.4965598734,923270.0,469961.0,586921.0,1.448,1.977,1.797,0.00535,9.26793765,67.5272003565,45.3031487955,920267.0,507540.0,608048.0,1.368,1.752,1.633,0.00542,7.42222995,59.5088319785,41.4410019111,922335.0,586701.0,682677.0,1.293,1.634,1.483,0.00512,6.024502125,45.2393177749,30.0886664033,870765.0,706654.0,771081.0,1.233,1.512,1.309,0.0034,3.992090025,20.8830981318,12.1578709216,870227.0,685514.0,729546.0,1.268,1.442,1.332,0.00301,3.7590039,23.8585175313,17.6331674292,0
2017-01-01 00:05:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,39.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.5,7.0,919906.0,269208.0,460382.0,1.961,3.212,3.138,0.00458,22.74885255,122.87871759,69.2214911264,919607.0,433760.0,554650.0,1.571,2.306,2.094,0.00562,11.9503533,75.1455019115,50.5609120681,923320.0,469335.0,586667.0,1.427,1.931,1.773,0.00536,9.14415885,67.6659070796,45.351850243,920386.0,507009.0,607873.0,1.373,1.877,1.641,0.00544,7.45859115,59.6264392355,41.4827168699,922450.0,586192.0,682529.0,1.296,1.719,1.488,0.00514,6.044814,45.3385792939,30.1228156905,870829.0,706231.0,770971.0,1.169,1.449,1.242,0.00342,3.78775845,20.9503252072,12.1794872149,870288.0,685124.0,729447.0,1.201,1.491,1.263,0.00304,3.564280725,23.9224347574,17.653747853,0
2017-01-01 00:06:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,55.0,7.0,919824.0,268457.0,459825.0,1.979,3.163,3.173,0.00458,23.002584175,123.149159525,69.3336365077,919471.0,432992.0,554244.0,1.51,2.094,2.016,0.00562,11.5052112,75.3079252586,50.6193481669,923255.0,468646.0,586335.0,1.439,1.965,1.791,0.00537,9.23699295,67.8057783367,45.401417078,920256.0,506359.0,607548.0,1.332,1.771,1.595,0.00546,7.24951425,59.7405988318,41.5220707766,922313.0,585530.0,682201.0,1.282,1.672,1.472,0.00515,5.979816,45.4367225356,30.156030951,870747.0,705686.0,770733.0,1.179,1.439,1.252,0.00344,3.8182557,21.0181084583,12.200945385,870236.0,684636.0,729244.0,1.227,1.584,1.291,0.00309,3.643298825,23.9877129066,17.6756058148,0
2017-01-01 00:07:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.7,7.0,919773.0,267704.0,459269.0,2.015,3.259,3.238,0.00459,23.47380005,123.424500795,69.4490805426,919456.0,432237.0,553886.0,1.607,2.259,2.148,0.00562,12.2585286,75.4808141883,50.6823301407,923203.0,467957.0,586004.0,1.455,2.017,1.814,0.00538,9.3556143,67.9472733961,45.4522529823,920146.0,505696.0,607235.0,1.39,1.782,1.665,0.00545,7.56767475,59.8596654878,41.5616487051,922260.0,584920.0,681947.0,1.286,1.587,1.479,0.00515,6.008252625,45.5352093721,30.1875237251,870718.0,705174.0,770539.0,1.205,1.466,1.28,0.00345,3.903648,21.0873577772,12.2227888681,870191.0,684153.0,729058.0,1.229,1.475,1.294,0.0031,3.65176505,24.0531150964,17.6959437897,0
2017-01-01 00:08:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,61.3,7.0,919712.0,266962.0,458714.0,1.982,3.227,3.193,0.00459,23.147573675,123.695425138,69.5633655381,919367.0,431498.0,553508.0,1.501,2.101,2.009,0.00563,11.46526255,75.6422514236,50.7409184232,923143.0,467290.0,585692.0,1.4,1.856,1.747,0.00538,9.01006515,68.0834102132,45.4990097947,920102.0,505099.0,606967.0,1.323,1.772,1.587,0.00547,7.21315305,59.9730083797,41.6010109614,922206.0,584316.0,681678.0,1.273,1.693,1.465,0.00517,5.951379375,45.6326693553,30.2211220345,870672.0,704666.0,770340.0,1.162,1.379,1.235,0.00345,3.766410375,21.1541395596,12.2433351453,870159.0,683701.0,728884.0,1.173,1.464,1.236,0.00313,3.4880847,24.1155266023,17.7161356309,0
2017-01-01 00:09:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,39.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.2,7.0,919699.0,266242.0,458197.0,1.966,3.141,3.174,0.00459,23.00983365,123.964077297,69.6747219958,919286.0,430777.0,553133.0,1.473,2.113,1.975,0.00564,11.27122625,75.8006726962,50.7998802841,923131.0,466655.0,585404.0,1.385,1.899,1.731,0.00539,8.92754595,68.2180926303,45.5468945757,920010.0,504480.0,606677.0,1.315,1.7,1.578,0.00547,7.1722467,60.0856343752,41.6388015325,922147.0,583727.0,681411.0,1.233,1.65,1.421,0.00519,5.772634875,45.7271239078,30.2538998526,870649.0,704191.0,770148.0,1.127,1.494,1.2,0.00351,3.65967,21.2189284378,12.2656206387,870119.0,683245.0,728705.0,1.168,1.447,1.231,0.00316,3.473974325,24.1776477088,17.7360997717,0
2017-01-01 00:10:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,65.2,7.0,919665.0,265518.0,457673.0,1.965,3.123,3.181,0.00459,23.060579975,124.23268383,69.7854517982,919276.0,430078.0,552797.0,1.499,2.138,2.014,0.00564,11.4937973,75.9619816122,50.8595558187,923118.0,466037.0,585126.0,1.349,1.827,1.687,0.0054,8.70061815,68.3492040203,45.5929861663,919968.0,503887.0,606409.0,1.319,1.782,1.586,0.00548,7.2086079,60.1986850245,41.6784210923,922094.0,583152.0,681171.0,1.212,1.484,1.397,0.00519,5.675137875,45.8199297857,30.2833794687,870619.0,703707.0,769962.0,1.136,1.389,1.21,0.00352,3.69016725,21.2842376566,12.2863289929,870083.0,682800.0,728541.0,1.147,1.331,1.209,0.00315,3.411888675,24.2386618477,17.7544705318,0
2017-01-01 00:11:00,101325.0,21.11,3978.0,1031.0,5009.0,25.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,63.9,7.0,919704.0,264840.0,457190.0,1.902,3.101,3.085,0.00459,22.364630375,124.492600909,69.8952819728,919377.0,429429.0,552530.0,1.506,2.127,2.025,0.00565,11.55657375,76.1239847483,50.9188536184,923153.0,465431.0,584876.0,1.377,1.846,1.725,0.0054,8.89660125,68.4831126561,45.6395125627,920092.0,503404.0,606268.0,1.277,1.654,1.536,0.00549,6.9813504,60.3080636406,41.7151532511,922188.0,582661.0,681022.0,1.233,1.616,1.423,0.0052,5.780759625,45.9143565227,30.3154496265,870671.0,703294.0,769857.0,1.125,1.316,1.198,0.00351,3.65357055,21.3489166677,12.305939543,870144.0,682426.0,728439.0,1.162,1.524,1.226,0.0032,3.45986395,24.3004618921,17.7754826764,0
2017-01-01 00:12:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.5,7.0,919754.0,264176.0,456722.0,1.877,3.042,3.051,0.0046,22.118148225,124.749069529,70.0031352286,919482.0,428817.0,552282.0,1.432,2.018,1.929,0.00565,11.00870655,76.2780213503,50.9751682603,923214.0,464846.0,584632.0,1.361,1.916,1.707,0.00541,8.80376715,68.6154892345,45.6878470822,920211.0,502923.0,606114.0,1.267,1.725,1.526,0.0055,6.9358989,60.4165914702,41.7534904384,922305.0,582198.0,680896.0,1.204,1.57,1.39,0.00521,5.64670125,46.0065375397,30.3466393563,870759.0,702926.0,769784.0,1.086,1.313,1.157,0.00352,3.528531825,21.4113621998,12.3255289096,870248.0,682095.0,728386.0,1.137,1.393,1.2,0.00322,3.38649,24.3609284168,17.7947101039,0
2017-01-01 00:13:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,60.5,7.0,919683.0,263476.0,456189.0,1.885,3.079,3.071,0.0046,22.263137725,125.006676321,70.1121848121,919333.0,428107.0,551897.0,1.39,1.92,1.873,0.00565,10.68911735,76.4275242766,51.028697244,923153.0,464213.0,584331.0,1.334,1.782,1.674,0.00542,8.6335713,68.7451485961,45.7327381489,920043.0,502292.0,605779.0,1.252,1.667,1.51,0.00551,6.8631765,60.5238784189,41.7905174995,922189.0,581595.0,680603.0,1.189,1.535,1.375,0.00523,5.585765625,46.0975862495,30.3771021771,870680.0,702411.0,769551.0,1.117,1.423,1.191,0.00355,3.632222475,21.4755812756,12.3467287661,870170.0,681636.0,728191.0,1.097,1.292,1.159,0.00322,3.270784925,24.4192803837,17.8125218436,0
2017-01-01 00:14:00,101325.0,21.11,3978.0,1030.0,5008.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,67.4,7.0,919609.0,262815.0,455686.0,1.779,2.89,2.905,0.0046,21.059724875,125.24982171,70.2144603873,919321.0,427431.0,551564.0,1.457,2.12,1.968,0.00566,11.2312776,76.5842482236,51.0877474972,923108.0,463608.0,584034.0,1.291,1.826,1.623,0.00543,8.37054135,68.8706869836,45.7787037097,919975.0,501726.0,605514.0,1.23,1.639,1.484,0.00552,6.7450026,60.6292341814,41.8268811648,922108.0,581026.0,680339.0,1.163,1.514,1.346,0.00524,5.46795675,46.1866847075,30.4071149999,870653.0,701963.0,769366.0,1.056,1.407,1.127,0.0036,3.437040075,21.5362808737,12.3676705757,870115.0,681193.0,728004.0,1.103,1.406,1.166,0.00325,3.29053945,24.4779714069,17.8318844134,0
2017-01-01 00:15:00,101325.0,21.11,3978.0,1031.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,55.6,7.0,919623.0,262167.0,455214.0,1.818,2.969,2.974,0.0046,21.55993865,125.498209817,70.31961654,919256.0,426794.0,551246.0,1.321,1.815,1.785,0.00565,10.18690575,76.7263185998,51.1383476721,923109.0,463026.0,583781.0,1.293,1.724,1.627,0.00543,8.39117115,68.9964112688,45.8221408207,919995.0,501207.0,605305.0,1.233,1.653,1.491,0.00553,6.77681865,60.7349045841,41.8635772015,922131.0,580537.0,680164.0,1.132,1.422,1.311,0.00524,5.325773625,46.273375863,30.4353350331,870654.0,701536.0,769218.0,1.06,1.299,1.133,0.00361,3.455338425,21.5972436555,12.3870239007,870132.0,680816.0,727884.0,1.077,1.337,1.14,0.00328,3.2171655,24.5352845532,17.8503229436,0
2017-01-01 00:16:00,101325.0,21.11,3977.0,1033.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,61.0,7.0,919592.0,261542.0,454744.0,1.722,2.816,2.824,0.00461,20.4725174,125.733521095,70.4195470168,919224.0,426153.0,550917.0,1.365,2.012,1.849,0.00567,10.55215055,76.8731399136,51.1945673257,923081.0,462442.0,583506.0,1.267,1.746,1.596,0.00544,8.2312902,69.1195844282,45.8662253515,919974.0,500671.0,605069.0,1.222,1.65,1.479,0.00554,6.72227685,60.8396210029,41.900290766,922145.0,580030.0,679957.0,1.161,1.607,1.346,0.00527,5.46795675,46.3622651662,30.4672917126,870644.0,701097.0,769069.0,1.069,1.221,1.142,0.0036,3.48278595,21.6586916485,12.40524753,870113.0,680411.0,727740.0,1.078,1.274,1.14,0.00327,3.2171655,24.592606092,17.8679246723,0
2017-01-01 00:17:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.6,7.0,919560.0,260902.0,454269.0,1.767,2.85,2.904,0.00461,21.0524754,125.975043688,70.5205761181,919175.0,425496.0,550584.0,1.385,1.975,1.878,0.00567,10.7176521,77.0220981337,51.2496995523,923016.0,461832.0,583200.0,1.285,1.801,1.621,0.00545,8.36022645,69.2445380544,45.9116388436,919834.0,500087.0,604765.0,1.185,1.576,1.434,0.00555,6.5177451,60.9411135694,41.935326616,922043.0,579467.0,679684.0,1.124,1.465,1.304,0.00528,5.297337,46.4483144698,30.4963875935,870582.0,700640.0,768865.0,1.01,1.301,1.08,0.00363,3.293703,21.7167750455,12.424655208,870045.0,679971.0,727546.0,1.069,1.366,1.132,0.00331,3.1945889,24.6494784247,17.8867707162,0
2017-01-01 00:18:00,101325.0,21.11,3977.0,1033.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.2,7.0,919683.0,260306.0,453864.0,1.772,2.89,2.917,0.00461,21.146718575,126.217118339,70.6231451756,919351.0,424928.0,550378.0,1.42,2.025,1.929,0.00567,11.00870655,77.1748243516,51.3062671434,923143.0,461327.0,583035.0,1.267,1.666,1.6,0.00544,8.25192,69.3677032988,45.9536933226,920142.0,499723.0,604749.0,1.241,1.624,1.504,0.00555,6.8359056,61.0474061051,41.9714510046,922269.0,579092.0,679650.0,1.166,1.484,1.354,0.00529,5.50045575,46.5375578457,30.5258978272,870732.0,700320.0,768837.0,1.095,1.398,1.171,0.00366,3.571227975,21.7796863755,12.4455253749,870243.0,679728.0,727574.0,1.1,1.369,1.165,0.00333,3.287717375,24.7079764845,17.9056770908,0
2017-01-01 00:19:00,101325.0,21.11,3977.0,1032.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.3,7.0,919608.0,259646.0,453355.0,1.798,2.935,2.968,0.00461,21.5164418,126.462832747,70.7272009248,919251.0,424252.0,550009.0,1.379,2.013,1.876,0.00568,10.7062382,77.3231589719,51.3624566295,923100.0,460714.0,582733.0,1.32,1.87,1.669,0.00546,8.60778405,69.4960110977,46.0008465535,920024.0,499129.0,604451.0,1.239,1.64,1.503,0.00556,6.83136045,61.1535177284,42.0079148616,922195.0,578520.0,679378.0,1.186,1.611,1.379,0.00531,5.602015125,46.6283579735,30.5579024251,870670.0,699831.0,768628.0,1.091,1.345,1.168,0.00367,3.5620788,21.8424152881,12.4655922865,870158.0,679263.0,727367.0,1.103,1.354,1.169,0.00335,3.299005675,24.7666417476,17.9243639892,0
2017-01-01 00:20:00,101325.0,21.11,3977.0,1033.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,56.2,7.0,919610.0,259012.0,452874.0,1.791,2.997,2.962,0.00461,21.47294495,126.707527445,70.8335726025,919263.0,423606.0,549705.0,1.429,2.026,1.946,0.00568,11.1057247,77.4768484112,51.4190491349,923088.0,460118.0,582462.0,1.318,1.791,1.669,0.00546,8.60778405,69.624159291,46.0460623976,920010.0,498578.0,604214.0,1.272,1.694,1.544,0.00556,7.0177116,61.2624492979,42.045609973,922203.0,578000.0,679173.0,1.186,1.561,1.38,0.00532,5.6060775,46.7191504185,30.5889491301,870686.0,699384.0,768485.0,1.144,1.369,1.225,0.00368,3.735913125,21.9081459072,12.4860362443,870170.0,678851.0,727231.0,1.167,1.453,1.237,0.00337,3.490906775,24.8286931734,17.9444423641,0
2017-01-01 00:21:00,101325.0,21.11,3977.0,1032.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.3,7.0,919562.0,258359.0,452376.0,1.809,2.956,2.999,0.00462,21.741175525,126.954737913,70.9383777284,919166.0,422911.0,549341.0,1.429,1.995,1.948,0.00568,11.1171386,77.6304982147,51.474735915,923019.0,459493.0,582146.0,1.321,1.855,1.675,0.00547,8.63872875,69.752611161,46.0928543962,919931.0,498005.0,603930.0,1.242,1.729,1.511,0.00559,6.86772165,61.3688550096,42.0840370052,922142.0,577430.0,678921.0,1.202,1.535,1.4,0.00533,5.687325,46.8112001785,30.6194451493,870643.0,698903.0,768274.0,1.111,1.51,1.191,0.00374,3.632222475,21.9720056189,12.508557877,870130.0,678407.0,727060.0,1.144,1.371,1.214,0.00338,3.42599905,24.8895222952,17.9633620696,0
2017-01-01 00:22:00,101325.0,21.11,3978.0,1032.0,5010.0,24.0,40.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.3,7.0,919549.0,257737.0,451891.0,1.753,2.986,2.912,0.00462,21.1104712,127.19436473,71.0442332148,919135.0,422257.0,549012.0,1.407,2.026,1.921,0.00568,10.96305095,77.7818876963,51.5312711176,923034.0,458905.0,581878.0,1.334,1.89,1.693,0.00549,8.73156285,69.8822853266,46.1405266463,919918.0,497453.0,603691.0,1.278,1.717,1.556,0.00559,7.0722534,61.4783455862,42.1222058012,922134.0,576895.0,678703.0,1.199,1.573,1.398,0.00534,5.67920025,46.903027501,30.6506925307,870636.0,698456.0,768118.0,1.099,1.308,1.179,0.00374,3.595625775,22.0351794469,12.5280611877,870124.0,677993.0,726908.0,1.134,1.465,1.205,0.00342,3.400600375,24.9498766825,17.9835808158,0
2017-01-01 00:23:00,101325.0,21.11,3977.0,1033.0,5010.0,24.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.4,7.0,919501.0,257118.0,451405.0,1.722,2.885,2.866,0.00462,20.77699535,127.42960081,71.1466190619,919092.0,421622.0,548681.0,1.356,1.991,1.854,0.00569,10.5806853,77.927704813,51.5869009995,922968.0,458313.0,581600.0,1.254,1.61,1.594,0.00548,8.2209753,70.0042207534,46.1811638127,919832.0,496877.0,603418.0,1.243,1.613,1.515,0.00559,6.88590225,61.5848534115,42.1580887435,922034.0,576329.0,678428.0,1.14,1.493,1.331,0.00535,5.407021125,46.9903421043,30.6803742022,870588.0,697991.0,767921.0,1.063,1.349,1.141,0.00377,3.479736225,22.0962636729,12.5481982152,870057.0,677549.0,726720.0,1.087,1.315,1.155,0.00343,3.259496625,25.0076851882,18.0017467827,0
2017-01-01 00:24:00,101325.0,21.11,3976.0,1033.0,5009.0,24.0,42.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.5,7.0,919525.0,256540.0,450970.0,1.667,2.79,2.78,0.00462,20.1535405,127.657263449,71.2456413921,919175.0,421039.0,548422.0,1.371,2.013,1.878,0.0057,10.7176521,78.075106263,51.6431465015,923001.0,457773.0,581358.0,1.25,1.79,1.59,0.00549,8.2003455,70.1256889866,46.2263571833,919888.0,496415.0,603245.0,1.157,1.562,1.412,0.00561,6.4177518,61.6839653061,42.1928507469,922088.0,575872.0,678262.0,1.113,1.525,1.3,0.00538,5.2810875,47.0755249909,30.7107019714,870612.0,697580.0,767794.0,1.073,1.293,1.152,0.00377,3.5132832,22.1579210162,12.567494462,870137.0,677213.0,726642.0,1.106,1.443,1.176,0.00347,3.3187602,25.0664823749,18.0216748931,0
2017-01-01 00:25:00,101325.0,21.11,3976.0,1032.0,5008.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,62.3,7.0,919440.0,255935.0,450493.0,1.661,2.724,2.776,0.00462,20.1245426,127.884128307,71.3422250424,919084.0,420400.0,548080.0,1.32,1.88,1.811,0.0057,10.33528645,78.2170882876,51.6956260184,922951.0,457196.0,581066.0,1.242,1.777,1.583,0.00551,8.16424335,70.246396236,46.271179769,919779.0,495855.0,602962.0,1.18,1.578,1.44,0.00561,6.545016,61.7849878519,42.2279247296,922049.0,575350.0,678040.0,1.13,1.435,1.321,0.00538,5.366397375,47.1619816211,30.739208423,870564.0,697131.0,767598.0,1.025,1.342,1.101,0.00381,3.357747225,22.216793602,12.5875118864,870053.0,676773.0,726443.0,1.041,1.285,1.107,0.00349,3.124037025,25.1218215454,18.0394107763,0
2017-01-01 00:26:00,101325.0,21.11,3974.0,1035.0,5009.0,25.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,57.9,7.0,919351.0,255346.0,450009.0,1.617,2.751,2.707,0.00463,19.624328825,128.104849813,71.440040376,918933.0,419747.0,547700.0,1.294,1.891,1.777,0.0057,10.14125015,78.3561065545,51.7485522576,922890.0,456627.0,580780.0,1.214,1.685,1.549,0.00552,7.98889005,70.3643185735,46.3138023147,919571.0,495254.0,602615.0,1.153,1.568,1.409,0.00562,6.40411635,61.8836494667,42.2628738421,921884.0,574762.0,677723.0,1.103,1.449,1.29,0.00539,5.24046375,47.2463360124,30.7680752305,870453.0,696637.0,767358.0,1.012,1.238,1.089,0.00382,3.321150525,22.274929414,12.6060319735,869921.0,676293.0,726205.0,1.049,1.271,1.117,0.0035,3.152257775,25.1775988837,18.0570058816,0
2017-01-01 00:27:00,101325.0,21.11,3976.0,1032.0,5008.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,66.3,7.0,919419.0,254812.0,449624.0,1.587,2.623,2.663,0.00463,19.305351925,128.321593046,71.5330270872,919061.0,419218.0,547482.0,1.302,1.926,1.792,0.00572,10.2268544,78.4961425633,51.8022912211,922929.0,456101.0,580553.0,1.23,1.718,1.57,0.00552,8.0971965,70.483803225,46.3571210894,919713.0,494851.0,602496.0,1.131,1.583,1.384,0.00564,6.2904876,61.9804957698,42.2980638514,921966.0,574336.0,677580.0,1.085,1.51,1.271,0.00542,5.163278625,47.3293755607,30.7980719557,870539.0,696303.0,767280.0,1.007,1.344,1.084,0.00387,3.3059019,22.3327649616,12.6260766623,870007.0,675999.0,726151.0,1.004,1.255,1.069,0.00352,3.016798175,25.2309660841,18.0743275414,0
2017-01-01 00:28:00,101325.0,21.11,3976.0,1034.0,5010.0,24.0,39.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,60.6,7.0,919382.0,254263.0,449178.0,1.55,2.68,2.608,0.00464,18.9066308,128.53325408,71.6282459487,919038.0,418622.0,547166.0,1.3,1.975,1.792,0.00573,10.2268544,78.6359106023,51.8575240919,922915.0,455584.0,580306.0,1.152,1.624,1.473,0.00553,7.59692385,70.5957026823,46.3981588632,919664.0,494347.0,602258.0,1.128,1.535,1.382,0.00565,6.2813973,62.0770686194,42.3322461017,921925.0,573848.0,677359.0,1.052,1.415,1.234,0.00543,5.01297075,47.4099322456,30.8262462332,870539.0,695899.0,767133.0,1.01,1.282,1.088,0.00389,3.3181008,22.3908025181,12.645237084,869993.0,675615.0,725992.0,1.038,1.467,1.108,0.0036,3.1268591,25.2861778465,18.0946170159,0
2017-01-01 00:29:00,101325.0,21.11,3975.0,1034.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,60.6,7.0,919364.0,253716.0,448755.0,1.563,2.597,2.636,0.00464,19.1096161,128.74665954,71.7205044833,919015.0,418038.0,546863.0,1.275,1.891,1.76,0.00573,10.044232,78.7730106828,51.9104130298,922894.0,455051.0,580050.0,1.182,1.656,1.513,0.00554,7.80322185,70.7104884423,46.4400078283,919638.0,493853.0,602026.0,1.135,1.603,1.392,0.00566,6.3268488,62.1742212295,42.3679480604,921906.0,573358.0,677148.0,1.089,1.462,1.279,0.00545,5.195777625,47.4932962612,30.855340554,870497.0,695474.0,766949.0,0.979,1.282,1.056,0.00393,3.2205096,22.447068542,12.664400658,869989.0,675246.0,725855.0,1.019,1.331,1.088,0.00364,3.0704176,25.3403498967,18.1130297531,0
