Sunset Laboratory OCEC Results 
Date Calculated:  02-20-2018
Calculation Program version used: RTCalc705
Sample ID,Thermal/Optical OC (ugC/STPm^3),Thermal/Optical EC (ugC/STPm^3),OC=TC-BC (ugC/STPm^3),BC (ugC/STPm^3),TC (ugC/STPm^3),Start Date/Time,Mid-time of Collection,Sample Volume - STP m^3,OC(ug),OC unc,EC(ug),EC unc,CC(ug/m^3),CC unc,TC(ug),TC unc,EC/TC ratio,CalConst,Punch Area,calibration area,transit time,Split time(sec),Manual split?(sec),Init.Abs.,Abs.Coef.,Atm.Pres.mmHg,Atm.Temp.degC,OCPk1-ug C,OCPk2-ug C,OCPk3-ug C,OCPk4-ug C,Pyrolized C ug,True EC ug C,BC ug C,BC ABS,OptABS Coef,CO2_ndirC3,CO2_ndirC2,CO2_ndirC1,CO2_ndirC0,NDIR_Type,Laser-Temp Correction,SBasic Ver,Inst VBasic Ver
RT-3266, 8.222389 , 1.679526 , 8.458044 , 1.443871 , 9.901916 ,2/4/2018 5:00:01 AM ,2/4/2018 7:48:00 AM , 2.810701 , 23.11067 , 1.355534 , 4.720646 , 0.4360323 , 0 ,ug/m^3, 27.83132 , 1.691566 , 0.1696163 , 25.92 , 1.306 ,41362.0, 6 ,529,<--, 0.918233 , 25.40356 , 741.2768 , 0.4166667 , 4.140984 , 3.876532 , 7.904716 , 7.035536 , 0.1704521 , 4.720646 , 4.058289 , 1.028483 , 33.09766 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8798373, 17266 ,RTOCEC62361
RT-3266, 5.187586 , 0.8322901 , 5.317318 , 0.7025581 , 6.019876 ,2/4/2018 11:00:01 AM ,2/4/2018 1:48:00 PM , 2.764701 , 14.34212 , 0.9171062 , 2.301033 , 0.3150517 , 0 ,ug/m^3, 16.64316 , 1.132158 , 0.138257 , 25.92 , 1.306 ,41352.0, 6 ,533,<--, 0.519564 , 29.48895 , 744.3244 , 6.008929 , 2.185073 , 2.704701 , 5.376181 , 4.017249 , 8.023215E-02 , 2.301033 , 1.942363 , 0.5574292 , 37.48025 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.877625, 17266 ,RTOCEC62361
RT-3266, 8.47087 , 1.512399 , 8.681843 , 1.301426 , 9.983269 ,2/4/2018 5:00:01 PM ,2/4/2018 7:48:00 PM , 2.861936 , 24.24309 , 1.412154 , 4.328391 , 0.4164195 , 0 ,ug/m^3, 28.57148 , 1.728574 , 0.1514934 , 25.92 , 1.306 ,41703.0, 6 ,530,<--, 0.8614411 , 25.99216 , 747.2708 ,-2.511905 , 4.071074 , 4.247591 , 8.344769 , 7.424893 , 0.1765168 , 4.328391 , 3.724598 , 0.9601932 , 33.66839 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8792175, 17266 ,RTOCEC62361
RT-3266, 10.22601 , 1.619013 , 10.22368 , 1.621347 , 11.84502 ,2/4/2018 11:00:01 PM ,2/5/2018 1:48:00 AM , 2.889075 , 29.54371 , 1.677186 , 4.677449 , 0.4338725 , 0 ,ug/m^3, 34.22116 , 2.011058 , 0.136683 , 25.92 , 1.306 ,42481.0, 6 ,526,<--, 1.015702 , 28.35963 , 749.3958 ,-4.279762 , 5.251605 , 4.60423 , 10.05902 , 9.412863 , 0.2288082 , 4.677449 , 4.684192 , 1.151835 , 32.11432 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8786303, 17266 ,RTOCEC62361
RT-3266, 8.830752 , 1.258645 , 9.274177 , 0.8152208 , 10.0894 ,2/5/2018 11:00:01 AM ,2/5/2018 1:48:00 PM , 2.796456 , 24.69481 , 1.434741 , 3.519745 , 0.3759872 , 0 ,ug/m^3, 28.21456 , 1.710728 , 0.1247492 , 25.92 , 1.306 ,42587.0, 6 ,558,<--, 0.6394487 , 23.72672 , 751.253 , 5.410714 , 3.094308 , 4.733974 , 8.110689 , 8.685851 , 8.581774E-02 , 3.519745 , 2.279729 , 0.6394957 , 36.63511 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9292352, 17266 ,RTOCEC62361
RT-3266, 8.948315 , 2.443287 , 8.935342 , 2.45626 , 11.3916 ,2/5/2018 5:00:01 PM ,2/5/2018 7:48:00 PM , 2.882063 , 25.78961 , 1.48948 , 7.041707 , 0.5520853 , 0 ,ug/m^3, 32.83132 , 1.941566 , 0.2144814 , 25.92 , 1.306 ,42938.0, 6 ,527,<--, 1.322509 , 24.52809 , 750.5476 ,-3.104167 , 6.000391 , 3.533832 , 7.592849 , 8.408396 , 0.2589706 , 7.041707 , 7.079096 , 1.578515 , 29.12152 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9301234, 17266 ,RTOCEC62361
RT-3266, 6.937517 , 1.55778 , 6.99582 , 1.499476 , 8.495296 ,2/5/2018 11:00:01 PM ,2/6/2018 1:48:00 AM , 2.869112 , 19.90451 , 1.195225 , 4.469445 , 0.4234722 , 0 ,ug/m^3, 24.37395 , 1.518698 , 0.1833697 , 25.92 , 1.306 ,42869.0, 6 ,529,<--, 0.9600206 , 28.05241 , 749.8542 ,-2.214286 , 3.977274 , 2.843588 , 5.948377 , 6.975043 , 0.1753435 , 4.469445 , 4.302165 , 1.077248 , 32.7018 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9303858, 17266 ,RTOCEC62361
RT-3266, 7.951406 , 1.754526 , 8.045748 , 1.660184 , 9.705932 ,2/6/2018 5:00:01 AM ,2/6/2018 7:48:00 AM , 2.857811 , 22.72362 , 1.336181 , 5.014103 , 0.4507051 , 0 ,ug/m^3, 27.73772 , 1.686886 , 0.1807684 , 25.92 , 1.306 ,42565.0, 6 ,528,<--, 1.026234 , 26.72983 , 749.3125 ,-1.22619 , 4.675526 , 3.234139 , 6.552313 , 8.065557 , 0.2137418 , 5.014103 , 4.744493 , 1.163417 , 32.02497 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9292747, 17266 ,RTOCEC62361
RT-3266, 8.785014 , 2.157765 , 9.055358 , 1.887421 , 10.94278 ,2/6/2018 11:00:01 AM ,2/6/2018 1:48:00 PM , 2.807261 , 24.66183 , 1.433091 , 6.057408 , 0.5028704 , 0 ,ug/m^3, 30.71923 , 1.835962 , 0.1971862 , 25.92 , 1.306 ,42521.0, 6 ,528,<--, 1.101069 , 23.73945 , 748.6339 , 3.345238 , 4.737055 , 3.498996 , 7.307659 , 8.893789 , 0.2395654 , 6.057408 , 5.298482 , 1.267558 , 31.24348 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9290736, 17266 ,RTOCEC62361
RT-3266, 6.75088 , 1.594313 , 6.911276 , 1.433917 , 8.345193 ,2/6/2018 5:00:01 PM ,2/6/2018 7:48:00 PM , 2.848249 , 19.22819 , 1.16141 , 4.541 , 0.42705 , 0 ,ug/m^3, 23.76919 , 1.48846 , 0.1910456 , 25.92 , 1.306 ,42770.0, 6 ,531,<--, 0.9238829 , 26.57104 , 747.8929 ,-0.9464286 , 3.679222 , 3.000466 , 5.406414 , 6.98937 , 0.1648408 , 4.541 , 4.084153 , 1.033699 , 33.05486 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9231927, 17266 ,RTOCEC62361
RT-3266, 8.17407 , 1.81062 , 8.393035 , 1.591656 , 9.984691 ,2/6/2018 11:00:01 PM ,2/7/2018 1:48:00 AM , 2.8576 , 23.35822 , 1.367911 , 5.174028 , 0.4587014 , 0 ,ug/m^3, 28.53225 , 1.726612 , 0.1813396 , 25.92 , 1.306 ,42627.0, 6 ,528,<--, 0.9918381 , 25.03544 , 746.3065 ,-2.285714 , 4.724668 , 3.514617 , 7.12835 , 7.779588 , 0.2219438 , 5.174028 , 4.548315 , 1.125549 , 32.31893 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9250339, 17266 ,RTOCEC62361
RT-3266, 6.888293 , 1.45809 , 7.09635 , 1.250033 , 8.346382 ,2/7/2018 5:00:01 AM ,2/7/2018 7:48:00 AM , 2.828965 , 19.48674 , 1.174337 , 4.124886 , 0.4062443 , 0 ,ug/m^3, 23.61163 , 1.480581 , 0.1746972 , 25.92 , 1.306 ,42422.0, 6 ,529,<--, 0.8319904 , 26.34205 , 743.7679 ,-0.4642857 , 3.515105 , 3.18944 , 6.363604 , 6.275008 , 0.163749 , 4.124886 , 3.536299 , 0.9208078 , 34.0066 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9238551, 17266 ,RTOCEC62361
RT-3266, 6.369338 , 1.338782 , 6.493693 , 1.214427 , 7.70812 ,2/7/2018 11:00:01 AM ,2/7/2018 1:48:00 PM , 2.752069 , 17.52886 , 1.076443 , 3.684422 , 0.3842211 , 0 ,ug/m^3, 21.21328 , 1.360664 , 0.1736847 , 25.92 , 1.306 ,41176.0, 6 ,530,<--, 0.7970833 , 28.25384 , 741.5804 , 6.258929 , 2.796837 , 2.887484 , 6.279192 , 5.529466 , 0.1397474 , 3.684422 , 3.342188 , 0.8795245 , 34.36847 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9235652, 17266 ,RTOCEC62361
RT-3266, 8.803593 , 1.970954 , 9.002757 , 1.771789 , 10.77455 ,2/7/2018 5:00:01 PM ,2/7/2018 7:48:00 PM , 2.789672 , 24.55914 , 1.427957 , 5.498314 , 0.4749157 , 0 ,ug/m^3, 30.05745 , 1.802872 , 0.1829268 , 25.92 , 1.306 ,41579.0, 6 ,527,<--, 1.050132 , 24.94351 , 740.9256 , 2.330357 , 4.021499 , 4.085709 , 8.682598 , 7.564234 , 0.2113298 , 5.498314 , 4.942711 , 1.20114 , 31.73742 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9222297, 17266 ,RTOCEC62361
RT-3266, 7.971485 , 1.626339 , 8.117577 , 1.480247 , 9.597823 ,2/7/2018 11:00:01 PM ,2/8/2018 1:48:00 AM , 2.788267 , 22.22663 , 1.311331 , 4.534666 , 0.4267333 , 0 ,ug/m^3, 26.76129 , 1.638065 , 0.1694487 , 25.92 , 1.306 ,41778.0, 6 ,528,<--, 0.9248556 , 26.63617 , 740.1875 , 2.0625 , 3.420388 , 3.723154 , 7.994141 , 6.931357 , 0.1662732 , 4.534666 , 4.127324 , 1.042382 , 32.98385 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9207569, 17266 ,RTOCEC62361
RT-3266, 7.272555 , 1.566083 , 7.510477 , 1.328161 , 8.838638 ,2/8/2018 5:00:01 AM ,2/8/2018 7:48:00 AM , 2.781305 , 20.22719 , 1.21136 , 4.355753 , 0.4177877 , 0 ,ug/m^3, 24.58294 , 1.529147 , 0.177186 , 25.92 , 1.306 ,42048.0, 6 ,529,<--, 0.8546109 , 25.62408 , 740.5774 , 2.877976 , 3.21226 , 3.391644 , 7.058219 , 6.447945 , 0.1411644 , 4.355753 , 3.69402 , 0.9538404 , 33.72249 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9172916, 17266 ,RTOCEC62361
RT-3266, 7.970596 , 1.545104 , 8.018793 , 1.496907 , 9.5157 ,2/8/2018 11:00:01 AM ,2/8/2018 1:48:00 PM , 2.779805 , 22.1567 , 1.307835 , 4.295089 , 0.4147545 , 0 ,ug/m^3, 26.45179 , 1.622589 , 0.1623742 , 25.92 , 1.306 ,41966.0, 6 ,533,<--, 0.9318495 , 28.33459 , 741.6756 , 3.419643 , 3.660151 , 3.754033 , 7.207274 , 7.406773 , 0.1463814 , 4.295089 , 4.16111 , 1.049156 , 32.92867 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9113466, 17266 ,RTOCEC62361
RT-3266, 11.1174 , 3.268142 , 11.49638 , 2.889167 , 14.38554 ,2/8/2018 5:00:01 PM ,2/8/2018 7:48:00 PM , 2.804955 , 31.18382 , 1.759191 , 9.166993 , 0.6583496 , 0 ,ug/m^3, 40.35081 , 2.31754 , 0.2271824 , 25.92 , 1.306 ,42348.0, 6 ,539,<--, 1.415071 , 20.16018 , 743.9435 , 1.794643 , 5.803049 , 4.385492 , 7.893885 , 12.83575 , 0.2840011 , 9.166993 , 8.103985 , 1.744009 , 28.10563 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9096539, 17266 ,RTOCEC62361
RT-3266, 10.69073 , 2.975435 , 11.23809 , 2.428078 , 13.66617 ,2/8/2018 11:00:01 PM ,2/9/2018 1:48:00 AM , 2.826853 , 30.22113 , 1.711057 , 8.411118 , 0.6205559 , 0 ,ug/m^3, 38.63225 , 2.231612 , 0.2177227 , 25.92 , 1.306 ,41901.0, 6 ,542,<--, 1.292146 , 20.06324 , 745.2589 , 1.785714E-02 , 5.5272 , 3.949149 , 7.389807 , 13.12362 , 0.2443474 , 8.411118 , 6.86382 , 1.54261 , 29.35171 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9100779, 17266 ,RTOCEC62361
RT-3266, 10.71412 , 3.008911 , 11.32597 , 2.397063 , 13.72303 ,2/9/2018 5:00:01 AM ,2/9/2018 7:48:00 AM , 2.83754 , 30.40175 , 1.720088 , 8.537905 , 0.6268952 , 0 ,ug/m^3, 38.93966 , 2.246983 , 0.2192599 , 25.92 , 1.306 ,42144.0, 6 ,545,<--, 1.280083 , 19.58077 , 745.9792 ,-0.5744048 , 5.774556 , 3.992802 , 7.181139 , 13.22631 , 0.2386333 , 8.537905 , 6.801764 , 1.53218 , 29.41925 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9082198, 17266 ,RTOCEC62361
RT-3266, 10.31654 , 2.83601 , 10.80663 , 2.345927 , 13.15255 ,2/9/2018 11:00:01 AM ,2/9/2018 1:48:00 PM , 2.796442 , 28.84961 , 1.64248 , 7.930737 , 0.5965369 , 0 ,ug/m^3, 36.78035 , 2.139017 , 0.2156243 , 25.92 , 1.306 ,42380.0, 6 ,546,<--, 1.255683 , 20.67806 , 745.6339 , 3.279762 , 4.98645 , 3.877603 , 6.965618 , 12.80649 , 0.223849 , 7.930737 , 6.560247 , 1.491245 , 29.68739 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9051099, 17266 ,RTOCEC62361
RT-3266, 11.19016 , 3.033063 , 11.72358 , 2.499645 , 14.22323 ,2/9/2018 5:00:01 PM ,2/9/2018 7:48:00 PM , 2.843696 , 31.82142 , 1.791071 , 8.62511 , 0.6312555 , 0 ,ug/m^3, 40.44653 , 2.322327 , 0.2132472 , 25.92 , 1.306 ,42358.0, 6 ,541,<--, 1.31842 , 19.9633 , 745.3512 ,-1.568452 , 5.837171 , 4.634735 , 8.041944 , 13.07627 , 0.2410992 , 8.62511 , 7.108232 , 1.583342 , 29.09085 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.90513, 17266 ,RTOCEC62361
RT-3266, 13.93922 , 3.974224 , 14.28341 , 3.630024 , 17.91344 ,2/9/2018 11:00:01 PM ,2/10/2018 1:48:00 AM , 2.850604 , 39.73518 , 2.186759 , 11.32894 , 0.7664469 , 0 ,ug/m^3, 51.06412 , 2.853206 , 0.2218571 , 25.92 , 1.306 ,42327.0, 6 ,533,<--, 1.623909 , 18.72042 , 744.9762 ,-2.083333 , 7.802271 , 5.684678 , 10.78454 , 15.09627 , 0.3686498 , 11.32894 , 10.34776 , 2.079711 , 26.24821 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9030141, 17266 ,RTOCEC62361
RT-3266, 15.74658 , 4.484396 , 15.88715 , 4.343823 , 20.23097 ,2/10/2018 5:00:01 AM ,2/10/2018 7:48:00 AM , 2.826973 , 44.51515 , 2.425758 , 12.67727 , 0.8338635 , 0 ,ug/m^3, 57.19242 , 3.159621 , 0.22166 , 25.92 , 1.306 ,42630.0, 6 ,533,<--, 1.760521 , 18.13672 , 745.0446 , 0.202381 , 8.600478 , 5.830328 , 11.86069 , 17.79256 , 0.4359522 , 12.67727 , 12.27987 , 2.345371 , 24.9437 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9003346, 17266 ,RTOCEC62361
RT-3266, 11.41616 , 2.615409 , 11.93532 , 2.096249 , 14.03157 ,2/10/2018 11:00:01 AM ,2/10/2018 1:48:00 PM , 2.787032 , 31.81721 , 1.79086 , 7.289227 , 0.5644614 , 0 ,ug/m^3, 39.10644 , 2.255322 , 0.1863946 , 25.92 , 1.306 ,41896.0, 6 ,544,<--, 1.169843 , 20.9599 , 744.6518 , 3.827381 , 7.033095 , 4.745854 , 7.397495 , 12.47743 , 0.2084934 , 7.289227 , 5.842313 , 1.36611 , 30.53824 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8975863, 17266 ,RTOCEC62361
RT-3266, 11.49121 , 2.729509 , 11.65784 , 2.562879 , 14.22072 ,2/10/2018 5:00:01 PM ,2/10/2018 7:48:00 PM , 2.8087 , 32.27537 , 1.813768 , 7.666373 , 0.5833187 , 0 ,ug/m^3, 39.94174 , 2.297087 , 0.1919389 , 25.92 , 1.306 ,41282.0, 6 ,539,<--, 1.334435 , 22.73268 , 744.1131 , 1.52381 , 6.742138 , 4.424646 , 8.050005 , 13.12325 , 0.2473834 , 7.666373 , 7.198358 , 1.598227 , 28.99668 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8968516, 17266 ,RTOCEC62361
RT-3266, 11.47845 , 3.056673 , 11.79413 , 2.740991 , 14.53512 ,2/10/2018 11:00:01 PM ,2/11/2018 1:48:00 AM , 2.817391 , 32.33927 , 1.816963 , 8.611843 , 0.6305922 , 0 ,ug/m^3, 40.95111 , 2.347556 , 0.2102957 , 25.92 , 1.306 ,42038.0, 6 ,540,<--, 1.39035 , 21.08488 , 743.2321 , 0.2886905 , 6.455029 , 4.388236 , 8.113642 , 13.15977 , 0.2447843 , 8.611843 , 7.722442 , 1.683405 , 28.46932 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8949625, 17266 ,RTOCEC62361
RT-3266, 10.11326 , 2.72316 , 10.51328 , 2.323139 , 12.83642 ,2/11/2018 5:00:01 AM ,2/11/2018 7:48:00 AM , 2.808596 , 28.40405 , 1.620203 , 7.648257 , 0.5824128 , 0 ,ug/m^3, 36.05231 , 2.102616 , 0.2121433 , 25.92 , 1.306 ,41373.0, 6 ,542,<--, 1.255781 , 21.44345 , 742.3036 , 1.041667 , 5.332104 , 3.928754 , 7.375732 , 11.59769 , 0.2011051 , 7.648257 , 6.524761 , 1.485183 , 29.72751 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8918787, 17266 ,RTOCEC62361
RT-3266, 6.239291 , 1.419567 , 6.518686 , 1.140173 , 7.658859 ,2/11/2018 11:00:01 AM ,2/11/2018 1:48:00 PM , 2.764453 , 17.24823 , 1.062412 , 3.924328 , 0.3962164 , 0 ,ug/m^3, 21.17256 , 1.358628 , 0.1853497 , 25.92 , 1.306 ,41882.0, 6 ,547,<--, 0.7554941 , 25.14253 , 741.1399 , 4.773809 , 2.939069 , 2.716271 , 4.785811 , 6.721055 , 9.407001E-02 , 3.924328 , 3.151954 , 0.8383588 , 34.73707 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8882575, 17266 ,RTOCEC62361
RT-3266, 6.534938 , 1.54514 , 6.759977 , 1.320101 , 8.080077 ,2/11/2018 5:00:01 PM ,2/11/2018 7:48:00 PM , 2.838331 , 18.54831 , 1.127416 , 4.385617 , 0.4192808 , 0 ,ug/m^3, 22.93393 , 1.446697 , 0.1912283 , 25.92 , 1.306 ,42004.0, 6 ,545,<--, 0.8548836 , 25.45772 , 740.8958 ,-2.648809 , 3.482823 , 2.77441 , 4.953334 , 7.244567 , 0.1067555 , 4.385617 , 3.746881 , 0.9648124 , 33.62917 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8875807, 17266 ,RTOCEC62361
RT-3266, 9.232985 , 1.801522 , 9.354169 , 1.680339 , 11.03451 ,2/11/2018 11:00:01 PM ,2/12/2018 1:48:00 AM , 2.868673 , 26.48641 , 1.524321 , 5.167975 , 0.4583988 , 0 ,ug/m^3, 31.65439 , 1.882719 , 0.1632625 , 25.92 , 1.306 ,42055.0, 6 ,540,<--, 1.033565 , 26.11925 , 741.3363 ,-5.217262 , 4.923906 , 3.936537 , 7.596954 , 9.882944 , 0.1565493 , 5.167975 , 4.820341 , 1.177915 , 31.91385 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.8866702, 17266 ,RTOCEC62361
RT-3266, 10.40821 , 1.881361 , 11.47668 , 0.8128886 , 12.28957 ,2/12/2018 11:00:01 AM ,2/12/2018 1:48:00 PM , 2.774044 , 28.87282 , 1.643641 , 5.218977 , 0.4609489 , 0 ,ug/m^3, 34.0918 , 2.00459 , 0.153086 , 25.92 , 1.306 ,42240.0, 6 ,551,<--, 0.6432472 , 16.09666 , 742.75 , 4.398809 , 3.492818 , 4.362341 , 9.877705 , 11.05098 , 0.1104545 , 5.218977 , 2.254988 , 0.6335846 , 36.69471 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9291542, 17266 ,RTOCEC62361
RT-3266, 5.603762 , 0.9405208 , 5.506042 , 1.038241 , 6.544283 ,2/12/2018 5:00:01 PM ,2/12/2018 7:48:00 PM , 2.815697 , 15.77849 , 0.9889247 , 2.648221 , 0.3324111 , 0 ,ug/m^3, 18.42672 , 1.221336 , 0.1437164 , 25.92 , 1.306 ,41862.0, 6 ,533,<--, 0.7263682 , 35.82167 , 743.7738 , 0.7172619 , 3.229629 , 2.367115 , 4.720608 , 5.447522 , 0.1071177 , 2.648221 , 2.923371 , 0.7879149 , 35.19967 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9272317, 17266 ,RTOCEC62361
RT-3266, 11.09949 , 2.354843 , 11.07301 , 2.381332 , 13.45434 ,2/12/2018 11:00:01 PM ,2/13/2018 1:48:00 AM , 2.822063 , 31.32347 , 1.766174 , 6.645514 , 0.5322757 , 0 ,ug/m^3, 37.96899 , 2.198449 , 0.1750248 , 25.92 , 1.306 ,42635.0, 6 ,525,<--, 1.282008 , 25.19448 , 744.3155 , 0.3720238 , 7.221244 , 4.388192 , 9.749105 , 9.684663 , 0.286345 , 6.645514 , 6.720267 , 1.518429 , 29.50878 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9310697, 17266 ,RTOCEC62361
RT-3266, 5.746491 , 1.247345 , 5.894264 , 1.099572 , 6.993836 ,2/13/2018 5:00:01 AM ,2/13/2018 7:48:00 AM , 2.817982 , 16.19351 , 1.009675 , 3.514996 , 0.3757498 , 0 ,ug/m^3, 19.7085 , 1.285425 , 0.1783492 , 25.92 , 1.306 ,42910.0, 6 ,531,<--, 0.7545104 , 28.0339 , 744.3601 , 0.5714286 , 3.227466 , 2.300241 , 4.804049 , 5.735502 , 0.1310799 , 3.514996 , 3.098575 , 0.8266768 , 34.84311 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.928405, 17266 ,RTOCEC62361
RT-3266, 4.093041 , 0.8091783 , 4.186419 , 0.7158002 , 4.902219 ,2/13/2018 11:00:02 AM ,2/13/2018 1:48:01 PM , 2.803618 , 11.47533 , 0.7737663 , 2.268627 , 0.3134314 , 0 ,ug/m^3, 13.74395 , 0.9871976 , 0.1650637 , 25.92 , 1.306 ,42354.0, 6 ,533,<--, 0.5368679 , 30.90633 , 742.9048 , 1.675595 , 2.170098 , 2.015878 , 3.717807 , 3.603978 , 7.466213E-02 , 2.268627 , 2.006831 , 0.5733624 , 37.31313 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9273646, 17266 ,RTOCEC62361
RT-3266, 5.985286 , 1.316631 , 6.014623 , 1.287294 , 7.301917 ,2/13/2018 5:00:01 PM ,2/13/2018 7:48:00 PM , 2.815865 , 16.85376 , 1.042688 , 3.707455 , 0.3853728 , 0 ,ug/m^3, 20.56121 , 1.328061 , 0.1803131 , 25.92 , 1.306 ,41878.0, 6 ,528,<--, 0.8472154 , 29.84428 , 741.8542 , 0.0922619 , 3.023525 , 2.869409 , 5.633598 , 5.34641 , 0.1423564 , 3.707455 , 3.624845 , 0.9394076 , 33.84604 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9267092, 17266 ,RTOCEC62361
RT-3266, 3.319494 , 0.5609944 , 3.256559 , 0.6239297 , 3.880488 ,2/13/2018 11:00:01 PM ,2/14/2018 1:48:00 AM , 2.816145 , 9.348176 , 0.6674088 , 1.579842 , 0.2789921 , 0 ,ug/m^3, 10.92802 , 0.8464009 , 0.144568 , 25.92 , 1.306 ,41591.0, 6 ,525,<--, 0.4811814 , 39.77758 , 740.9732 , 0 , 1.364834 , 1.700122 , 3.783519 , 2.550183 , 7.603183E-02 , 1.579842 , 1.757076 , 0.5109327 , 37.97661 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.926602, 17266 ,RTOCEC62361
RT-3266, 3.060311 , 0.5408676 , 2.892425 , 0.7087533 , 3.601178 ,2/14/2018 5:00:01 AM ,2/14/2018 7:48:00 AM , 2.814703 , 8.613866 , 0.6306933 , 1.522382 , 0.2761191 , 0 ,ug/m^3, 10.13625 , 0.8068124 , 0.1501918 , 25.92 , 1.306 ,41986.0, 6 ,524,<--, 0.5353634 , 45.92702 , 741.7054 , 0.2946429 , 1.251366 , 1.247044 , 3.547903 , 2.607681 , 8.025532E-02 , 1.522382 , 1.99493 , 0.5704305 , 37.34377 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9265023, 17266 ,RTOCEC62361
RT-3266, 4.963841 , 0.7238078 , 4.597006 , 1.090644 , 5.687649 ,2/14/2018 11:00:01 AM ,2/14/2018 1:48:00 PM , 2.810719 , 13.95196 , 0.8975981 , 2.03442 , 0.301721 , 0 ,ug/m^3, 15.98638 , 1.099319 , 0.1272596 , 25.92 , 1.306 ,42605.0, 6 ,530,<--, 0.7476755 , 47.99717 , 743.3006 , 0.9434524 , 2.148796 , 1.971757 , 4.644976 , 4.890153 , 0.1143753 , 2.03442 , 3.065492 , 0.8194072 , 34.90943 ,-3.6375E-05 , 0.053575 , 15.4506 , 1.10906E-04 , 6220 , 1Linear-0.9253668, 17266 ,RTOCEC62361
