Sunset Laboratory Local Condition Actual Volume OCEC Results 
Date Calculated:  02-20-2018
Calculation Program version used: RTCalc705
Sample ID,Thermal/Optical OC (ugC/LCm^3),Thermal/Optical EC (ugC/LCm^3),OC=TC-BC (ugC/LCm^3),BC (ugC/LCm^3),TC (ugC/LCm^3),Start Date/Time,Mid-time of Collection,Sample Volume Local Condition Actual m^3,Sample Time minutes,Cal Peak Area,Laser/Temp Correction,SBasic Ver,Inst VBasic Ver,Atm.Pres.mmHg,Atm.Temp.degC,SCT,Q,LC,BC,CC,PA,A0,Optxi,SD,SpT,TT,CA,NegC,HighC,NS
RT-3266, 3.704213 , 0.7097033 , 3.729927 , 0.6839893 , 4.413916 ,1/9/2018 5:00:01 PM ,1/9/2018 7:48:00 PM , 2.686966 , 336 , 43618 , 1Linear-0.9322348, 17266 ,RTOCEC62361, 753.131 , 5.080357 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.269151 , 0.3489411 , 2.25517 , 0.3629225 , 2.618092 ,1/9/2018 11:00:01 PM ,1/10/2018 1:48:00 AM , 2.689858 , 336 , 41948 , 1Linear-0.9333128, 17266 ,RTOCEC62361, 751.0565 , 3.169643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.532608 , 0.6043041 , 2.626769 , 0.510143 , 3.136912 ,1/10/2018 5:00:01 AM ,1/10/2018 7:48:00 AM , 2.689179 , 336 , 43352 , 1Linear-0.9327818, 17266 ,RTOCEC62361, 748.3036 , 2.991071 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 3.573089 , 0.9222689 , 3.694672 , 0.800686 , 4.495358 ,1/10/2018 11:00:01 AM ,1/10/2018 1:48:00 PM , 2.687515 , 336 , 42907 , 1Linear-0.933, 17266 ,RTOCEC62361, 745.9762 , 5.1875 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.143173 , 1.719774 , 7.294035 , 1.568911 , 8.862947 ,1/10/2018 5:00:01 PM ,1/10/2018 7:48:00 PM , 2.686511 , 336 , 42856 , 1Linear-0.9334638, 17266 ,RTOCEC62361, 745.0149 , 4.291667 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.05841 , 1.444007 , 7.255013 , 1.247404 , 8.502417 ,1/10/2018 11:00:01 PM ,1/11/2018 1:48:00 AM , 2.68599 , 336 , 42690 , 1Linear-0.9306958, 17266 ,RTOCEC62361, 744.7232 , 4.011905 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.019256 , 1.595622 , 7.133626 , 1.481251 , 8.614878 ,1/11/2018 5:00:01 AM ,1/11/2018 7:48:00 AM , 2.6882 , 336 , 42989 , 1Linear-0.9260171, 17266 ,RTOCEC62361, 744.8363 , 4.157738 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.106798 , 1.801412 , 8.174719 , 1.733491 , 9.90821 ,1/11/2018 11:00:01 AM ,1/11/2018 1:48:00 PM , 2.688236 , 336 , 43248 , 1Linear-0.9253449, 17266 ,RTOCEC62361, 745.1161 , 5.455357 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 11.58973 , 2.869191 , 11.74454 , 2.714387 , 14.45893 ,1/11/2018 5:00:01 PM ,1/11/2018 7:48:00 PM , 2.6891 , 336 , 43515 , 1Linear-0.9228467, 17266 ,RTOCEC62361, 746.494 , 4.907738 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 7.567283 , 2.559318 , 7.645348 , 2.481252 , 10.1266 ,1/11/2018 11:00:01 PM ,1/12/2018 1:48:00 AM , 2.687186 , 336 , 43753 , 1Linear-0.9196802, 17266 ,RTOCEC62361, 747.9762 , 4.002976 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.635714 , 2.279799 , 8.84156 , 2.073951 , 10.91551 ,1/12/2018 5:00:01 AM ,1/12/2018 7:48:00 AM , 2.687418 , 336 , 43808 , 1Linear-0.9178264, 17266 ,RTOCEC62361, 749.9167 , 4.130952 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.446971 , 1.625062 , 8.590499 , 1.481536 , 10.07203 ,1/12/2018 11:00:01 AM ,1/12/2018 1:48:00 PM , 2.689948 , 336 , 43677 , 1Linear-0.9156926, 17266 ,RTOCEC62361, 751.619 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.665429 , 1.294158 , 5.812229 , 1.147358 , 6.959587 ,1/12/2018 5:00:01 PM ,1/12/2018 7:48:00 PM , 2.690034 , 336 , 43526 , 1Linear-0.9168476, 17266 ,RTOCEC62361, 752.9583 , 3.919643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 4.85611 , 0.8829089 , 4.895704 , 0.8433149 , 5.739019 ,1/12/2018 11:00:01 PM ,1/13/2018 1:48:00 AM , 2.687753 , 336 , 43658 , 1Linear-0.913617, 17266 ,RTOCEC62361, 753.8065 , 2.583333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.983042 , 1.16871 , 3.346483 , 0.8052685 , 4.151752 ,1/13/2018 5:00:01 AM ,1/13/2018 7:48:00 AM , 2.689204 , 336 , 43578 , 1Linear-0.9083311, 17266 ,RTOCEC62361, 754.3274 , 0.952381 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 4.527484 , 1.528652 , 4.82891 , 1.227226 , 6.056137 ,1/13/2018 11:00:01 AM ,1/13/2018 1:48:00 PM , 2.688819 , 336 , 43853 , 1Linear-0.9043809, 17266 ,RTOCEC62361, 754.2798 , 0.9940476 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.623339 , 1.374117 , 5.760688 , 1.236767 , 6.997455 ,1/13/2018 5:00:01 PM ,1/13/2018 7:48:00 PM , 2.688166 , 336 , 44004 , 1Linear-0.9106252, 17266 ,RTOCEC62361, 755.0238 , 0.1964286 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 3.947217 , 0.8572304 , 4.130638 , 0.6738084 , 4.804447 ,1/13/2018 11:00:01 PM ,1/14/2018 1:48:00 AM , 2.689044 , 336 , 44337 , 1Linear-0.9071486, 17266 ,RTOCEC62361, 755.3452 ,-0.360119 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 3.302438 , 0.547749 , 3.339649 , 0.5105369 , 3.850186 ,1/14/2018 5:00:01 AM ,1/14/2018 7:48:00 AM , 2.689226 , 336 , 44132 , 1Linear-0.9050863, 17266 ,RTOCEC62361, 755.8274 ,-0.1666667 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 4.866869 , 0.9153466 , 5.029634 , 0.7525826 , 5.782216 ,1/14/2018 11:00:01 AM ,1/14/2018 1:48:00 PM , 2.687294 , 336 , 44215 , 1Linear-0.9027693, 17266 ,RTOCEC62361, 755.7976 , 0.4255952 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 5.933854 , 1.145911 , 6.090438 , 0.9893256 , 7.079764 ,1/14/2018 5:00:01 PM ,1/14/2018 7:48:00 PM , 2.687078 , 336 , 44194 , 1Linear-0.902568, 17266 ,RTOCEC62361, 756.0387 ,-1.747024 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 6.906062 , 1.160321 , 7.009362 , 1.057021 , 8.066383 ,1/14/2018 11:00:01 PM ,1/15/2018 1:48:00 AM , 2.687693 , 336 , 44192 , 1Linear-0.900223, 17266 ,RTOCEC62361, 756.003 ,-2.002976 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 3.190765 , 0.494476 , 3.222946 , 0.4622957 , 3.685241 ,1/15/2018 5:00:01 AM ,1/15/2018 7:48:00 AM , 2.690472 , 336 , 44188 , 1Linear-0.8979241, 17266 ,RTOCEC62361, 755.8542 ,-1.904762 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 4.279877 , 0.7412225 , 4.328633 , 0.6924668 , 5.0211 ,1/15/2018 11:00:01 AM ,1/15/2018 1:48:00 PM , 2.687792 , 336 , 43767 , 1Linear-0.8955543, 17266 ,RTOCEC62361, 754.2202 ,-0.4583333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 6.804796 , 1.415873 , 6.879589 , 1.34108 , 8.22067 ,1/15/2018 5:00:01 PM ,1/15/2018 7:48:00 PM , 2.687658 , 336 , 43484 , 1Linear-0.8959153, 17266 ,RTOCEC62361, 752.0774 ,-3.333333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.614262 , 0.7715909 , 5.711944 , 0.6739087 , 6.385852 ,1/15/2018 11:00:01 PM ,1/16/2018 1:48:00 AM , 2.68819 , 336 , 42663 , 1Linear-0.8903287, 17266 ,RTOCEC62361, 748.7649 ,-3.306548 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 11.51802 , 1.717155 , 12.06914 , 1.166041 , 13.23518 ,1/16/2018 11:00:01 AM ,1/16/2018 1:48:00 PM , 2.687917 , 336 , 42006 , 1Linear-0.9330913, 17266 ,RTOCEC62361, 738.9048 ,-1.130952 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 14.21313 , 3.242095 , 14.31655 , 3.138674 , 17.45522 ,1/16/2018 5:00:01 PM ,1/16/2018 7:48:00 PM , 2.68873 , 336 , 41566 , 1Linear-0.9317712, 17266 ,RTOCEC62361, 735.8304 ,-2.758929 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 16.05822 , 2.852235 , 16.75064 , 2.159817 , 18.91046 ,1/16/2018 11:00:01 PM ,1/17/2018 1:48:00 AM , 2.688586 , 336 , 41416 , 1Linear-0.9301437, 17266 ,RTOCEC62361, 734.375 ,-1.729167 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 
RT-3266, 10.38253 , 2.502043 , 10.84528 , 2.039297 , 12.88458 ,1/17/2018 5:00:01 AM ,1/17/2018 7:48:00 AM , 2.689547 , 336 , 41318 , 1Linear-0.9280151, 17266 ,RTOCEC62361, 732.7024 , 0.5684524 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 
RT-3266, 8.87105 , 2.094762 , 9.233135 , 1.732677 , 10.96581 ,1/17/2018 11:00:01 AM ,1/17/2018 1:48:00 PM , 2.6883 , 336 , 41683 , 1Linear-0.9226882, 17266 ,RTOCEC62361, 732.6756 , 1.872024 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.135564 , 0.4823787 , 2.226261 , 0.3916818 , 2.617942 ,1/17/2018 5:00:01 PM ,1/17/2018 7:48:00 PM , 2.687512 , 336 , 42267 , 1Linear-0.9225931, 17266 ,RTOCEC62361, 735.4524 , 0.9761904 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 1.43374 , 0.2475393 , 1.468439 , 0.2128402 , 1.681279 ,1/17/2018 11:00:01 PM ,1/18/2018 1:48:00 AM , 2.68923 , 336 , 42675 , 1Linear-0.9222162, 17266 ,RTOCEC62361, 739.744 , 0.2738095 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 1.199498 , 0.1268894 , 1.118989 , 0.2073981 , 1.326388 ,1/18/2018 5:00:01 AM ,1/18/2018 7:48:00 AM , 2.688671 , 336 , 42926 , 1Linear-0.9178902, 17266 ,RTOCEC62361, 742.4405 , 0.6785714 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 1.453707 , 0.1329776 , 1.313428 , 0.2732572 , 1.586685 ,1/18/2018 11:00:01 AM ,1/18/2018 1:48:00 PM , 2.688048 , 336 , 42638 , 1Linear-0.921344, 17266 ,RTOCEC62361, 742.7411 , 5.107143 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.661935 , 0.4584392 , 2.728051 , 0.3923222 , 3.120373 ,1/18/2018 5:00:01 PM ,1/18/2018 7:48:00 PM , 2.68922 , 336 , 41944 , 1Linear-0.9242837, 17266 ,RTOCEC62361, 739.1429 , 3.985119 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.607872 , 0.3797025 , 2.633667 , 0.3539085 , 2.987575 ,1/18/2018 11:00:01 PM ,1/19/2018 1:48:00 AM , 2.687724 , 336 , 42009 , 1Linear-0.9221686, 17266 ,RTOCEC62361, 738.131 , 3.779762 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.637126 , 0.5770076 , 2.769372 , 0.4447625 , 3.214134 ,1/19/2018 5:00:01 AM ,1/19/2018 7:48:00 AM , 2.688383 , 336 , 42041 , 1Linear-0.9212672, 17266 ,RTOCEC62361, 739.6786 , 4.300595 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 1.850337 , 0.318702 , 1.844122 , 0.3249165 , 2.169039 ,1/19/2018 11:00:01 AM ,1/19/2018 1:48:00 PM , 2.688227 , 336 , 42386 , 1Linear-0.9204752, 17266 ,RTOCEC62361, 741.1905 , 5.252976 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 3.48589 , 0.7923199 , 3.524761 , 0.7534488 , 4.27821 ,1/19/2018 5:00:01 PM ,1/19/2018 7:48:00 PM , 2.688174 , 336 , 42545 , 1Linear-0.9233872, 17266 ,RTOCEC62361, 742.8988 , 2.604167 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.88018 , 0.4909654 , 2.940802 , 0.4303431 , 3.371145 ,1/19/2018 11:00:01 PM ,1/20/2018 1:48:00 AM , 2.688259 , 336 , 42616 , 1Linear-0.9216257, 17266 ,RTOCEC62361, 744.1399 ,-2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 2.391564 , 0.3020686 , 2.310185 , 0.3834476 , 2.693632 ,1/20/2018 5:00:01 AM ,1/20/2018 7:48:00 AM , 2.689527 , 336 , 42816 , 1Linear-0.9228845, 17266 ,RTOCEC62361, 744.7173 ,-0.8214286 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 1.692908 , 0.2372315 , 1.733489 , 0.196651 , 1.93014 ,1/20/2018 11:00:01 AM ,1/20/2018 1:48:00 PM , 2.688176 , 336 , 42108 , 1Linear-0.9206595, 17266 ,RTOCEC62361, 743.2589 , 5.916667 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 3.883541 , 0.6721205 , 3.94621 , 0.6094511 , 4.555661 ,1/20/2018 5:00:01 PM ,1/20/2018 7:48:00 PM , 2.688416 , 336 , 42073 , 1Linear-0.9229082, 17266 ,RTOCEC62361, 741.8363 ,-0.2559524 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.739844 , 0.9439827 , 5.945104 , 0.7387223 , 6.683826 ,1/20/2018 11:00:01 PM ,1/21/2018 1:48:00 AM , 2.687707 , 336 , 41396 , 1Linear-0.9192494, 17266 ,RTOCEC62361, 738.5119 , 0.389881 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 
RT-3266, 5.417144 , 0.9909101 , 5.559144 , 0.8489088 , 6.408053 ,1/21/2018 5:00:01 AM ,1/21/2018 7:48:00 AM , 2.688796 , 336 , 41949 , 1Linear-0.9155992, 17266 ,RTOCEC62361, 736.7679 ,-8.928572E-02 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.750106 , 0.9952719 , 5.783161 , 0.9622164 , 6.745378 ,1/21/2018 11:00:01 AM ,1/21/2018 1:48:00 PM , 2.687708 , 336 , 42315 , 1Linear-0.9127434, 17266 ,RTOCEC62361, 737.8036 , 0.4136905 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 5.345046 , 1.09314 , 5.480892 , 0.9572938 , 6.438186 ,1/21/2018 5:00:01 PM ,1/21/2018 7:48:00 PM , 2.688239 , 336 , 42594 , 1Linear-0.9172891, 17266 ,RTOCEC62361, 741.8452 ,-0.4375 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.183183 , 2.308568 , 8.745524 , 1.746226 , 10.49175 ,1/21/2018 11:00:01 PM ,1/22/2018 1:48:00 AM , 2.687538 , 336 , 41823 , 1Linear-0.9122787, 17266 ,RTOCEC62361, 744.1429 ,-2.758929 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.304029 , 2.452959 , 8.744655 , 2.012332 , 10.75699 ,1/22/2018 5:00:01 AM ,1/22/2018 7:48:00 AM , 2.688498 , 336 , 43077 , 1Linear-0.9133, 17266 ,RTOCEC62361, 745.7917 ,-3.901786 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 3.573394 , 0.748298 , 3.669779 , 0.6519129 , 4.321692 ,1/22/2018 11:00:01 AM ,1/22/2018 1:48:00 PM , 2.688927 , 336 , 42665 , 1Linear-0.9109689, 17266 ,RTOCEC62361, 746.0804 , 4.625 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 9.648978 , 2.715585 , 9.947173 , 2.41739 , 12.36456 ,1/22/2018 5:00:01 PM ,1/22/2018 7:48:00 PM , 2.68775 , 336 , 42466 , 1Linear-0.910709, 17266 ,RTOCEC62361, 746.5833 ,-2.148809 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.473379 , 1.870208 , 8.768856 , 1.574731 , 10.34359 ,1/22/2018 11:00:01 PM ,1/23/2018 1:48:00 AM , 2.686692 , 336 , 43079 , 1Linear-0.9086854, 17266 ,RTOCEC62361, 747.1488 ,-2 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.890067 , 2.120518 , 9.191493 , 1.819093 , 11.01059 ,1/23/2018 5:00:01 AM ,1/23/2018 7:48:00 AM , 2.689248 , 336 , 44153 , 1Linear-0.9080562, 17266 ,RTOCEC62361, 750.3452 ,-1.66369 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 7.167877 , 1.52771 , 7.409266 , 1.286321 , 8.695587 ,1/23/2018 11:00:01 AM ,1/23/2018 1:48:00 PM , 2.688183 , 336 , 43922 , 1Linear-0.9048817, 17266 ,RTOCEC62361, 753.378 , 2.949405 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 8.396422 , 1.706758 , 8.631933 , 1.471247 , 10.10318 ,1/23/2018 5:00:01 PM ,1/23/2018 7:48:00 PM , 2.686172 , 336 , 44466 , 1Linear-0.9048542, 17266 ,RTOCEC62361, 756 ,-1.809524 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 19.68006 , 4.490444 , 19.84928 , 4.321223 , 24.1705 ,1/23/2018 11:00:01 PM ,1/24/2018 1:48:00 AM , 2.687747 , 336 , 44198 , 1Linear-0.9027956, 17266 ,RTOCEC62361, 757.3393 ,-1.520833 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 12.87103 , 2.839783 , 13.07298 , 2.637834 , 15.71082 ,1/24/2018 5:00:01 AM ,1/24/2018 7:48:00 AM , 2.687743 , 336 , 44178 , 1Linear-0.9008896, 17266 ,RTOCEC62361, 758.3125 ,-1.785714E-02 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 11.49925 , 2.134512 , 12.2532 , 1.380564 , 13.63376 ,1/24/2018 5:00:01 PM ,1/24/2018 7:48:00 PM , 2.687084 , 336 , 44048 , 1Linear-0.9284841, 17266 ,RTOCEC62361, 757.8899 , 1.25 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 6.706113 , 0.9493223 , 6.804642 , 0.8507935 , 7.655436 ,1/24/2018 11:00:01 PM ,1/25/2018 1:48:00 AM , 2.687699 , 336 , 43896 , 1Linear-0.9262835, 17266 ,RTOCEC62361, 756.4077 ,-1.369048 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 4.61381 , 0.9066132 , 4.726648 , 0.7937754 , 5.520423 ,1/25/2018 5:00:01 AM ,1/25/2018 7:48:00 AM , 2.688764 , 336 , 43936 , 1Linear-0.9243814, 17266 ,RTOCEC62361, 755.1131 ,-1.848214 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
RT-3266, 4.16488 , 0.801761 , 4.295743 , 0.6708975 , 4.966641 ,1/25/2018 11:00:01 AM ,1/25/2018 1:48:00 PM , 2.688219 , 336 , 43739 , 1Linear-0.922932, 17266 ,RTOCEC62361, 753.4315 , 5.696429 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.436922 , 2.087127 , 8.802464 , 1.721584 , 10.52405 ,1/25/2018 5:00:01 PM ,1/25/2018 7:48:00 PM , 2.68821 , 336 , 43731 , 1Linear-0.9221771, 17266 ,RTOCEC62361, 752.4375 ,-0.764881 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 9.906329 , 2.266687 , 10.48913 , 1.683885 , 12.17302 ,1/25/2018 11:00:01 PM ,1/26/2018 1:48:00 AM , 2.686178 , 336 , 43490 , 1Linear-0.9212226, 17266 ,RTOCEC62361, 751.2321 ,-0.7172619 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.205814 , 1.736947 , 8.584567 , 1.358195 , 9.942762 ,1/26/2018 5:00:01 AM ,1/26/2018 7:48:00 AM , 2.687336 , 336 , 43441 , 1Linear-0.9186621, 17266 ,RTOCEC62361, 750.5863 ,-4.761905E-02 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 8.56137 , 2.080155 , 9.074171 , 1.567354 , 10.64152 ,1/26/2018 11:00:01 AM ,1/26/2018 1:48:00 PM , 2.688369 , 336 , 43532 , 1Linear-0.9153221, 17266 ,RTOCEC62361, 750.4673 , 4.107143 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
RT-3266, 12.04424 , 3.074078 , 12.62385 , 2.494463 , 15.11832 ,1/26/2018 5:00:01 PM ,1/26/2018 7:48:00 PM , 2.688777 , 336 , 43674 , 1Linear-0.9161176, 17266 ,RTOCEC62361, 751.9673 , 2.133929 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 
